"key","number","name","city","state_prov","country","rookie_year"
"frc8503","8503","Raid One","Taipei City","Taipei Special Municipality","Chinese Taipei","2021"
"frc8507","8507","Jagwire Robotics","Midlothian","Texas","USA","2021"
"frc8512","8512","Manzano Monarchs","Albuquerque","New Mexico","USA","2021"
"frc8513","8513","Sisters 1st","Morristown","New Jersey","USA","2021"
"frc8514","8514","Junior Squirrels","Woodbine","Maryland","USA","2021"
"frc8515","8515","Photon","Houston","Texas","USA","2021"
"frc8516","8516","Wired Up","Andover","Minnesota","USA","2021"
"frc8517","8517","Bounty Hunters","Essexville","Michigan","USA","2021"
"frc8519","8519","Iron Eagles","Erie","Michigan","USA","2021"
"frc852","852","Acropolis Robotics","Danville","California","USA","2002"
"frc8521","8521","CyberLions","Westminster","California","USA","2021"
"frc8522","8522","Springport High School","Springport","Michigan","USA","2021"
"frc8528","8528","AstroChimps","Tularosa","New Mexico","USA","2021"
"frc8531","8531","TermiKnightors","Milwaukee","Wisconsin","USA","2021"
"frc8532","8532","Classified","Umatilla","Oregon","USA","2021"
"frc8533","8533","Rancho Reapers","Camarillo","California","USA","2021"
"frc8537","8537","MechanicAnts","Imperial Beach","California","USA","2021"
"frc854","854","Iron Bears","Etobicoke","Ontario","Canada","2002"
"frc8544","8544","Reinforcement","Sutton","Massachusetts","USA","2021"
"frc8546","8546","\n","Meridian","Idaho","USA","2021"
"frc8550","8550","The Ram Bots","New Plymouth","Idaho","USA","2021"
"frc8551","8551","RoNex","Lewiston","Idaho","USA","2021"
"frc8555","8555","BALROB","BALIKESIR","Balikesir","Türkiye","2021"
"frc8556","8556","Lion Robotics","San Juan","Texas","USA","2021"
"frc8557","8557","ConquEra","Manisa","Manisa","Türkiye","2021"
"frc8558","8558","Prepa Tecmilenio Golden Hawks","Reynosa","Tamaulipas","Mexico","2021"
"frc8561","8561","Cartesian Robotics","Ankara","Ankara","Türkiye","2021"
"frc8564","8564","Disco Ducks","Princeton","Indiana","USA","2021"
"frc8567","8567","Team Ultraviolet","Wellesley Hills","Massachusetts","USA","2021"
"frc8569","8569","Zhonghe","New Taipei City","New Taipei","Chinese Taipei","2021"
"frc857","857","Superior Roboworks","Houghton","Michigan","USA","2002"
"frc8570","8570","Binary-Bolts","Mumbai","Maharashtra","India","2021"
"frc8573","8573","Rogue-Rangers LEGACY","McAllen","Texas","USA","2021"
"frc8574","8574","Audeamus","North York","Ontario","Canada","2021"
"frc8575","8575","The Due Westerners","Due West","South Carolina","USA","2021"
"frc8576","8576","Golden Warriors Robotics","Fulshear","Texas","USA","2021"
"frc8577","8577","Georgia Cyber Academy Champions","Atlanta","Georgia","USA","2021"
"frc858","858","Demons Robotics","Wyoming","Michigan","USA","2002"
"frc8580","8580","Jayton J-Bots","Jayton","Texas","USA","2021"
"frc8581","8581","PizzaByte Robotics","Panama","Panamá","Panama","2021"
"frc8584","8584","Infinity Robotics","Chiayi","Chiayi Municipality","Chinese Taipei","2021"
"frc8585","8585","Bombax Leopard","Taipei City","Taipei Special Municipality","Chinese Taipei","2021"
"frc8586","8586","Firebirds Robotics","Devils Lake","North Dakota","USA","2021"
"frc8588","8588","Tech Devils","Denville","New Jersey","USA","2021"
"frc8590","8590","CAVBOTICS","Fairfax","Virginia","USA","2021"
"frc8591","8591","Arch Angels","Olmito","Texas","USA","2021"
"frc8592","8592","Newton²","Fairfax","Virginia","USA","2021"
"frc8595","8595","This Is How We Play","Sanchong ,Dist.","New Taipei","Chinese Taipei","2021"
"frc8597","8597","TISB TROJAN Bengaluru","Bengaluru","Karnataka","India","2021"
"frc8598","8598","Electro-Knights","Mission","Texas","USA","2021"
"frc8599","8599","SHARPLINE","SAMSUN","Samsun","Türkiye","2021"
"frc86","86","Team Resistance","Jacksonville","Florida","USA","1998"
"frc8600","8600","Kernel Panic","Los Angeles","California","USA","2021"
"frc8604","8604","Alpha Centauri","Lexington","Massachusetts","USA","2021"
"frc8608","8608","Alpha Bots","Battle Creek","Michigan","USA","2021"
"frc8610","8610","Lanier Voks","San Antonio","Texas","USA","2021"
"frc8611","8611","Cyber Patriots","Cadillac","Michigan","USA","2021"
"frc8612","8612","Calvin Christian Robotics","Grandville","Michigan","USA","2021"
"frc8613","8613","Barker Greybacks","Sydney","New South Wales","Australia","2021"
"frc8615","8615","SAZANKA Robotics","Shibuya-ku","Tôkyô","Japan","2021"
"frc862","862","Lightning Robotics","Canton","Michigan","USA","2002"
"frc8622","8622","The CyBirds","Gambrills","Maryland","USA","2021"
"frc8623","8623","Michigan FC","Dearborn Heights","Michigan","USA","2021"
"frc8624","8624","Sasquatch Robotics","Andalusia","Alabama","USA","2021"
"frc8625","8625","MHS Eagles","Mission","Texas","USA","2021"
"frc8626","8626","Cyber Sailors","Scituate","Massachusetts","USA","2021"
"frc8628","8628","Newark School of Global Studies","Newark","New Jersey","USA","2021"
"frc8630","8630","CAP ROBOTICS","Paterson","New Jersey","USA","2021"
"frc8634","8634","BOOTSTRAPS!","Littleton","North Carolina","USA","2021"
"frc8636","8636","Turkistan Robotics","Turkistan","Ongtüstik Qazaqstan oblysy","Kazakhstan","2021"
"frc865","865","WARP7","Toronto","Ontario","Canada","2002"
"frc867","867","Absolute Value","Arcadia","California","USA","2002"
"frc868","868","TechHOUNDS","Carmel","Indiana","USA","2002"
"frc869","869","PowerCord","Middlesex","New Jersey","USA","2002"
"frc87","87","Diablo","Mount Holly","New Jersey","USA","1997"
"frc870","870","TEAM  R. I. C. E.","Southold","New York","USA","2002"
"frc8700","8700","W.I.R.E.D","Waupaca","Wisconsin","USA","2022"
"frc8701","8701","GRAFFITI","Greendale","Wisconsin","USA","2022"
"frc8703","8703","New Squirrels","Woodbine","Maryland","USA","2022"
"frc8704","8704","LCMR","Cape May","New Jersey","USA","2022"
"frc8705","8705","Sci Tech FRC","Pittsburgh","Pennsylvania","USA","2022"
"frc8706","8706","Malcolm X Shabazz Bulldogs","Newark","New Jersey","USA","2022"
"frc8707","8707","The Newark Circuit Breakers","Newark","New Jersey","USA","2022"
"frc8708","8708","Ov3R1y K0Mp13X","Dunbarton","New Hampshire","USA","2022"
"frc8709","8709","Pathfinder Tech","Palmer","Massachusetts","USA","2022"
"frc871","871","Robotechs","West Islip","New York","USA","2002"
"frc8710","8710","BLUM BOBCAT ROBOTICS","Blum","Texas","USA","2022"
"frc8711","8711","The Midnight Ostrich Runners","Broken Arrow","Oklahoma","USA","2022"
"frc8713","8713","Nordonia Knights","Macedonia","Ohio","USA","2022"
"frc8714","8714","Robo Griffins'","Toms River","New Jersey","USA","2022"
"frc8717","8717","Cyber Vipers","Las Vegas","Nevada","USA","2022"
"frc8718","8718","Tigerbotics","Warren","Ohio","USA","2022"
"frc8719","8719","Oakville Dynamics","Saint Louis","Missouri","USA","2022"
"frc8720","8720","Desert Shields Robotics Team","North Las Vegas","Nevada","USA","2022"
"frc8721","8721","Middle Township High School Robotics Team","Cape May Court House","New Jersey","USA","2022"
"frc8723","8723","Woodpanda","Taoyuan City","Taoyuan","Chinese Taipei","2022"
"frc8724","8724","Mayhem","Bedford","New Hampshire","USA","2022"
"frc8725","8725","MistyPanther","Zhonghe Dist.","New Taipei","Chinese Taipei","2022"
"frc8726","8726","CryptoHawks","Ijamsville","Maryland","USA","2022"
"frc8727","8727","Glitch 2.0","Asheville","North Carolina","USA","2022"
"frc8728","8728","Argonauts","Troy","Michigan","USA","2022"
"frc8729","8729","Sparkling H2O","Kanata","Ontario","Canada","2022"
"frc8731","8731","Wild WYRE","Lindsay","Ontario","Canada","2022"
"frc8732","8732","Trinity Force","Anna","Texas","USA","2022"
"frc8733","8733","Renaissance Robotics","Athens","Alabama","USA","2022"
"frc8734","8734","Prepa Tecmilenio - DeltaT","Alvarado","Veracruz","Mexico","2022"
"frc8735","8735","Spartans300","Toronto","Ontario","Canada","2022"
"frc8736","8736","The Mechanisms","Marietta","Georgia","USA","2022"
"frc8737","8737","Rocket Rampage#8737","Eddyville","Iowa","USA","2022"
"frc8738","8738","Slice","Fuquay Varina","North Carolina","USA","2022"
"frc8739","8739","Redhawk Robotics","Ozone Park","New York","USA","2022"
"frc8740","8740","Prepa Tecmilenio - Quantum Force","Monterrey","Nuevo León","Mexico","2022"
"frc8741","8741","Prepa Tecmilenio - Raccoons","San nicolas de los Garza","Nuevo León","Mexico","2022"
"frc8742","8742","Argyll Attack","Fairmount","Indiana","USA","2022"
"frc8743","8743","SYNTAX Robotics","Ankara","Ankara","Türkiye","2022"
"frc8744","8744","Leviathans","Eau Claire","Wisconsin","USA","2022"
"frc8745","8745","RoBeagles","Phoenix","Arizona","USA","2022"
"frc8746","8746","Knights","Raleigh","North Carolina","USA","2022"
"frc8747","8747","BLACK SEA'S WARRIORS","ünye","Ordu","Türkiye","2022"
"frc8748","8748","Prepa Tecmilenio DEROS","Durango","Durango","Mexico","2022"
"frc8749","8749","Farmersville  Robotics","Farmersville","Texas","USA","2022"
"frc8750","8750","Tarpontron1cs","Port Isabel","Texas","USA","2022"
"frc8751","8751","Miramonte Robotics Team","Orinda","California","USA","2022"
"frc8752","8752","STEAMCo - Palmira","Palmira","Valle del Cauca","Colombia","2022"
"frc8753","8753","Spectre","Sarasota","Florida","USA","2022"
"frc8754","8754","Meister Robotics","Beyoğlu","Istanbul","Türkiye","2022"
"frc8755","8755","OrcaBots","istanbul","Istanbul","Türkiye","2022"
"frc8756","8756","Magic Valley Logic Control","Twin Falls","Idaho","USA","2022"
"frc8757","8757","GeodeBots","Greensboro","North Carolina","USA","2022"
"frc8758","8758","Tar-Robo Turtles","Tarboro","North Carolina","USA","2022"
"frc8759","8759","ARPEX","İSTANBUL","Istanbul","Türkiye","2022"
"frc876","876","Thunder Robotics","Hatton-Northwood","North Dakota","USA","2002"
"frc8760","8760","SOUND OF DIDYMA 1","DIDIM","Aydin","Türkiye","2022"
"frc8761","8761","AHS TigerByte8761","Adairsville","Georgia","USA","2022"
"frc8762","8762","Yücelen Foundation Robotics Team","Anamur","Mersin","Türkiye","2022"
"frc8764","8764","Thunder Robotics","Thornhill","Ontario","Canada","2022"
"frc8765","8765","Parallel Units","Stratford","Ontario","Canada","2022"
"frc8766","8766","The Black Machine","Packwood","Iowa","USA","2022"
"frc8767","8767","Dark Horse Robotics","North Branch","Michigan","USA","2022"
"frc8768","8768","CTEC Titans","Fresno","California","USA","2022"
"frc8769","8769","G.O.R.T.s","Spring","Texas","USA","2022"
"frc877","877","Pi Rho 'botics @ North Star","Cando","North Dakota","USA","2002"
"frc8770","8770","FireBolts","Charles City","Iowa","USA","2022"
"frc8771","8771","PioTech","Wayne","New Jersey","USA","2022"
"frc8772","8772","Magic City Wizards","Birmingham","Alabama","USA","2022"
"frc8773","8773","Robo Rams1","Birmingham","Alabama","USA","2022"
"frc8774","8774","REST Robotics","Roseville","Michigan","USA","2022"
"frc8775","8775","Creekside","Saint Johns","Florida","USA","2022"
"frc8776","8776","Prepa Tecmilenio - DARK TECH","Guadalupe","Nuevo León","Mexico","2022"
"frc8777","8777","SafranTech","Safranbolu","Karabük","Türkiye","2022"
"frc8778","8778","HSUWerx","Fort Walton Beach","Florida","USA","2022"
"frc8780","8780","TED ROBOTICS","Ankara","Ankara","Türkiye","2022"
"frc8781","8781","ANTALYAMTAL ROBOT KLUBU","ANTALYA","Antalya","Türkiye","2022"
"frc8782","8782","TroBotics","Eau Claire","Wisconsin","USA","2022"
"frc8783","8783","Apeiron","Eskişehir","Eskisehir","Türkiye","2022"
"frc8784","8784","HEVSEL","Diyarbakır","Diyarbakir","Türkiye","2022"
"frc8785","8785","AGAT ROBOTİCS","ÇUBUK","Ankara","Türkiye","2022"
"frc8787","8787","Mavericks","Sherburn","Minnesota","USA","2022"
"frc8788","8788","Special Forces BallistaBots","Crestview","Florida","USA","2022"
"frc8789","8789","The Lost Sockets","Dorchester","Ontario","Canada","2022"
"frc8790","8790","Departure","Tainan city","Tainan Municipality","Chinese Taipei","2022"
"frc8791","8791","Mighty Patriots","Hialeah","Florida","USA","2022"
"frc8793","8793","Pumpkin Bots","Half Moon Bay","California","USA","2022"
"frc8794","8794","Black Storm","ALTINORDU","Ordu","Türkiye","2022"
"frc8795","8795","The Chaotics","GÖLBASI","Ankara","Türkiye","2022"
"frc8796","8796","MEF Robotics","istanbul","Istanbul","Türkiye","2022"
"frc8798","8798","DAMAS ROBO","Sultanbeyli","Istanbul","Türkiye","2022"
"frc8799","8799","IZELMAN ROBOTICS","Konak","Izmir","Türkiye","2022"
"frc88","88","TJ²","Bridgewater","Massachusetts","USA","1996"
"frc8800","8800","INDUSTRY ROBOTICS","Kocaeli","Kocaeli","Türkiye","2022"
"frc8802","8802","Milwaukee United","Milwaukee","Wisconsin","USA","2022"
"frc8803","8803","MechaMarines","Marinette","Wisconsin","USA","2022"
"frc8804","8804","Cyber Bears Robotics","Raleigh","North Carolina","USA","2022"
"frc8805","8805","NKST36","Tainan","Tainan Municipality","Chinese Taipei","2022"
"frc8806","8806","Our Lady of Providence Dream League","New Taipei City","New Taipei","Chinese Taipei","2022"
"frc8807","8807","SCREW IT","Taichung","Taichung Municipality","Chinese Taipei","2022"
"frc8808","8808","SWLA Tech Pirates","Lake Charles","Louisiana","USA","2022"
"frc8814","8814","Blackhole","Shanghai","Shanghai","China","2022"
"frc8815","8815","Barnstormers","Statesboro","Georgia","USA","2022"
"frc8816","8816","Coyotronics - FRC 8816","Frisco","Texas","USA","2022"
"frc8817","8817","Buccaneer Robotics","Miami","Florida","USA","2022"
"frc8818","8818","The Foe - Foe Engineering Group","Houston","Texas","USA","2022"
"frc8819","8819","The ARC-TECH BEARS","Austin","Texas","USA","2022"
"frc8820","8820","GV ROBOTICS","Garden Valley","Idaho","USA","2022"
"frc8821","8821","TVRT-Trojanbots","JACKSON JUNCTION","Iowa","USA","2022"
"frc8822","8822","Lc3 Thunderbirds","Montrose","Iowa","USA","2022"
"frc8823","8823","A New Hope","New Hope","Alabama","USA","2022"
"frc8824","8824","Wapello Royalty","Wapello","Iowa","USA","2022"
"frc8825","8825","Team Eagle Eyed","Kansas City","Missouri","USA","2022"
"frc8826","8826","Parkway Eagles","Sterling Heights","Michigan","USA","2022"
"frc8827","8827","The Cougar-Trons","Edinburg","Texas","USA","2022"
"frc8828","8828","EAL Robotics","Eskisehir","Eskisehir","Türkiye","2022"
"frc8832","8832","AutoDawgs","Petersburg","Michigan","USA","2022"
"frc8833","8833","Buzz City Robotics","Charlotte ","North Carolina","USA","2022"
"frc8836","8836","Wayne Enterprises Inc.","Chisholm","Minnesota","USA","2022"
"frc8838","8838","GWC Rambotics","Birmingham","Alabama","USA","2022"
"frc8839","8839","Shoshone Robotics","Shoshone","Idaho","USA","2022"
"frc884","884","Mechanical Mules","Malverne","New York","USA","2002"
"frc8840","8840","Bay Robotics","San Francisco","California","USA","2022"
"frc8841","8841","OTTER","Orlando","Florida","USA","2022"
"frc8842","8842","SAR","Santa Anna","Texas","USA","2022"
"frc8843","8843","Amal Space and Aviation Maale Adumim","Maale Adumim","Yerushalayim","Israel","2022"
"frc8844","8844","Flamethrowers","North Wollongong","New South Wales","Australia","2022"
"frc8847","8847","Milwaukee Cyber Cheese","Milwaukee","Wisconsin","USA","2022"
"frc8848","8848","Blu CRU","Chandler","Arizona","USA","2022"
"frc8849","8849","Storm Robotics","Alpharetta","Georgia","USA","2022"
"frc885","885","Ro-bovines","Randolph Center","Vermont","USA","2002"
"frc8850","8850","Ed Bears","Scarborough","Ontario","Canada","2022"
"frc8852","8852","Drew Robotics","San Francisco","California","USA","2022"
"frc8853","8853","Yukikaze Technology","Sapporo","Hokkaidô","Japan","2022"
"frc8854","8854","Pandamonium","Birmingham","Michigan","USA","2022"
"frc8856","8856","Lapis Lazuli","İstanbul","Istanbul","Türkiye","2022"
"frc8858","8858","Beast from the East","Wylie","Texas","USA","2022"
"frc8859","8859","Bora Robotics","Kartal","Istanbul","Türkiye","2022"
"frc886","886","Wildcats","North York","Ontario","Canada","2002"
"frc8861","8861","06ANGORA","ANKARA","Ankara","Türkiye","2022"
"frc8862","8862","SERCEV ROBOTICS","ANKARA","Ankara","Türkiye","2022"
"frc8863","8863","ANATOLIAN DEAF ETERNALS ROBOTICS","ANKARA","Ankara","Türkiye","2022"
"frc8865","8865","Dacula Droids","Dacula","Georgia","USA","2022"
"frc8866","8866","Innovation Robotics","Alpharetta","Georgia","USA","2022"
"frc8867","8867","Yoc","Thornhill","Ontario","Canada","2022"
"frc8868","8868","TEAM ATHENA","Delhi","Delhi","India","2022"
"frc8870","8870","RedCards","San Diego","California","USA","2022"
"frc8871","8871","Saber Dynamics","Ewa Beach","Hawaii","USA","2022"
"frc8873","8873","Rockefeller Robotics","Mount Pleasant","Michigan","USA","2022"
"frc8874","8874","The Cybirds","Richardson","Texas","USA","2022"
"frc8875","8875","Dangerous Minds","Bangholme","Victoria","Australia","2022"
"frc8878","8878","ArrowBot","Ashby","Minnesota","USA","2022"
"frc8879","8879","REDBird Robotics","Del Valle","Texas","USA","2022"
"frc888","888","Robotiators","Glenelg","Maryland","USA","2002"
"frc8880","8880","Terra Cyborg","Lombard","Illinois","USA","2022"
"frc8881","8881","YÜKSELEN İNTECRO ROBOTİC","Ankara","Ankara","Türkiye","2022"
"frc8882","8882","Infinity BR","Goiânia","Goiás","Brazil","2022"
"frc8883","8883","Green Mountain Gears","South Burlington","Vermont","USA","2022"
"frc8884","8884","Knight Owls","Toronto","Ontario","Canada","2022"
"frc8885","8885","Socratic Schematics","Lindon","Utah","USA","2022"
"frc8887","8887","West Central Area","Barrett","Minnesota","USA","2022"
"frc8888","8888","Flying Lions","Riverside","California","USA","2022"
"frc8889","8889","Project W","Waterbury","Connecticut","USA","2022"
"frc8891","8891","Wild Raccoons","Oceanside","California","USA","2022"
"frc8894","8894","HandShake","New Taipei","New Taipei","Chinese Taipei","2022"
"frc8895","8895","Redwolves Robotics","Clinton","Michigan","USA","2022"
"frc8896","8896","Wolf Tech Robotics","Puyallup","Washington","USA","2022"
"frc8897","8897","Meek High School Tigers 8897","Arley","Alabama","USA","2022"
"frc8898","8898","Royal Rebel Robotics","Fullerton","California","USA","2022"
